0.00.074.692 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.074.880 W srv  llama_server: -----------------
0.00.074.881 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.074.881 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.074.882 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.074.882 W srv  llama_server: -----------------
0.00.076.469 I srv    load_model: loading model 'ISTA-DASLab/Qwen3.8-27B-GSQ-RCO-GGUF'
0.06.568.224 I cmn          init: llama threadpool init, n_threads = 8
0.06.911.459 I common_speculative_init_result: creating MTP draft context against the target model '/Users/irae/.cache/huggingface/hub/models--ISTA-DASLab--Qwen3.8-27B-GSQ-RCO-GGUF/snapshots/d562806dbafae37109975e970aae91b43e73b440/Qwen3.8-27B-GSQ-RCO-IQ3_S-mtp.gguf'
0.07.223.016 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 131072, kv_unified = 'false'
0.07.288.293 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.07.288.301 I srv  llama_server: model loaded
0.07.288.304 I srv  llama_server: listening on http://127.0.0.1:8081
0.20.800.719 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
2.08.373.716 I slot print_timing: id  0 | task 0 | n_gen =   1488, tg =  13.90 t/s, tg_3s =  14.94 t/s
2.11.587.083 I slot print_timing: id  0 | task 0 | n_gen =   1522, tg =  13.80 t/s, tg_3s =  10.58 t/s
2.14.807.945 I slot print_timing: id  0 | task 0 | n_gen =   1569, tg =  13.82 t/s, tg_3s =  14.59 t/s
2.18.023.806 I slot print_timing: id  0 | task 0 | n_gen =   1601, tg =  13.72 t/s, tg_3s =   9.95 t/s
2.21.238.357 I slot print_timing: id  0 | task 0 | n_gen =   1640, tg =  13.67 t/s, tg_3s =  12.13 t/s
2.24.457.185 I slot print_timing: id  0 | task 0 | n_gen =   1676, tg =  13.61 t/s, tg_3s =  11.18 t/s
2.27.670.000 I slot print_timing: id  0 | task 0 | prompt eval time =     570.35 ms /     9 tokens (   63.37 ms per token,    15.78 tokens per second)
2.27.670.004 I slot print_timing: id  0 | task 0 |        eval time =  126298.70 ms /  1708 tokens (   73.99 ms per token,    13.52 tokens per second)
2.27.670.004 I slot print_timing: id  0 | task 0 |       total time =  126869.05 ms /  1717 tokens
2.27.670.005 I slot print_timing: id  0 | task 0 |    graphs reused =        506
2.27.670.007 I slot print_timing: id  0 | task 0 | draft acceptance = 0.77799 ( 1195 accepted /  1536 generated), mean len =  3.33
2.27.670.031 I slot      release: id  0 | task 0 | stop processing: n_tokens = 1716, truncated = 0
2.27.810.318 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 29589099839
2.27.850.377 I slot launch_slot_: id  0 | task 515 | processing task, is_child = 0
2.43.425.119 I slot print_timing: id  0 | task 515 | prompt processing, n_tokens =   2048, progress = 0.53, t =  11.49 s / 178.17 tokens per second
2.53.844.443 I slot print_timing: id  0 | task 515 | prompt processing, n_tokens =   3362, progress = 0.87, t =  23.46 s / 143.30 tokens per second
2.57.823.815 I slot print_timing: id  0 | task 515 | prompt processing, n_tokens =   3874, progress = 1.00, t =  26.05 s / 148.72 tokens per second
3.02.308.216 I slot print_timing: id  0 | task 515 | prompt eval time =   30283.25 ms /  3878 tokens (    7.81 ms per token,   128.06 tokens per second)
3.02.308.219 I slot print_timing: id  0 | task 515 |        eval time =    4174.40 ms /    64 tokens (   66.26 ms per token,    15.09 tokens per second)
3.02.308.219 I slot print_timing: id  0 | task 515 |       total time =   34457.65 ms /  3942 tokens
3.02.308.220 I slot print_timing: id  0 | task 515 |    graphs reused =        521
3.02.308.222 I slot print_timing: id  0 | task 515 | draft acceptance = 0.93878 (   46 accepted /    49 generated), mean len =  3.71
3.02.308.301 I slot      release: id  0 | task 515 | stop processing: n_tokens = 3941, truncated = 0
4.02.352.637 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.504 (> 0.100 thold), f_keep = 1.000
4.02.352.713 I slot launch_slot_: id  0 | task 537 | processing task, is_child = 0
4.18.514.904 I slot print_timing: id  0 | task 537 | prompt processing, n_tokens =   2048, progress = 0.77, t =  11.93 s / 171.65 tokens per second
4.29.110.966 I slot print_timing: id  0 | task 537 | prompt processing, n_tokens =   3356, progress = 0.93, t =  24.29 s / 138.19 tokens per second
4.33.233.236 I slot print_timing: id  0 | task 537 | prompt processing, n_tokens =   3868, progress = 1.00, t =  26.81 s / 144.25 tokens per second
4.38.211.788 I slot print_timing: id  0 | task 537 | prompt eval time =   31204.78 ms /  3872 tokens (    8.06 ms per token,   124.08 tokens per second)
4.38.211.792 I slot print_timing: id  0 | task 537 |        eval time =    4654.11 ms /    64 tokens (   73.87 ms per token,    13.54 tokens per second)
4.38.211.792 I slot print_timing: id  0 | task 537 |       total time =   35858.89 ms /  3936 tokens
4.38.211.792 I slot print_timing: id  0 | task 537 |    graphs reused =        538
4.38.211.795 I slot print_timing: id  0 | task 537 | draft acceptance = 0.83333 (   45 accepted /    54 generated), mean len =  3.50
4.38.211.932 I slot      release: id  0 | task 537 | stop processing: n_tokens = 7876, truncated = 0
5.38.265.997 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.506 (> 0.100 thold), f_keep = 1.000
5.38.266.078 I slot launch_slot_: id  0 | task 560 | processing task, is_child = 0
5.54.991.427 I slot print_timing: id  0 | task 560 | prompt processing, n_tokens =   2048, progress = 0.64, t =  12.33 s / 166.04 tokens per second
6.12.061.280 I slot print_timing: id  0 | task 560 | prompt processing, n_tokens =   4096, progress = 0.77, t =  29.32 s / 139.71 tokens per second
6.29.433.443 I slot print_timing: id  0 | task 560 | prompt processing, n_tokens =   6144, progress = 0.90, t =  46.60 s / 131.84 tokens per second
6.38.690.718 I slot print_timing: id  0 | task 560 | prompt processing, n_tokens =   7178, progress = 0.97, t =  59.86 s / 119.91 tokens per second
6.43.060.429 I slot print_timing: id  0 | task 560 | prompt processing, n_tokens =   7690, progress = 1.00, t =  60.46 s / 127.19 tokens per second
6.47.712.114 I slot print_timing: id  0 | task 560 | prompt eval time =   65146.86 ms /  7694 tokens (    8.47 ms per token,   118.10 tokens per second)
6.47.712.117 I slot print_timing: id  0 | task 560 |        eval time =    4299.00 ms /    64 tokens (   68.24 ms per token,    14.65 tokens per second)
6.47.712.118 I slot print_timing: id  0 | task 560 |       total time =   69445.85 ms /  7758 tokens
6.47.712.118 I slot print_timing: id  0 | task 560 |    graphs reused =        552
6.47.712.122 I slot print_timing: id  0 | task 560 | draft acceptance = 0.97917 (   47 accepted /    48 generated), mean len =  3.94
6.47.712.371 I slot      release: id  0 | task 560 | stop processing: n_tokens = 15633, truncated = 0
7.47.758.802 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.669 (> 0.100 thold), f_keep = 1.000
7.47.758.875 I slot launch_slot_: id  0 | task 583 | processing task, is_child = 0
8.05.593.341 I slot print_timing: id  0 | task 583 | prompt processing, n_tokens =   2048, progress = 0.76, t =  13.12 s / 156.06 tokens per second
8.23.800.970 I slot print_timing: id  0 | task 583 | prompt processing, n_tokens =   4096, progress = 0.84, t =  31.24 s / 131.10 tokens per second
8.42.309.286 I slot print_timing: id  0 | task 583 | prompt processing, n_tokens =   6144, progress = 0.93, t =  49.67 s / 123.70 tokens per second
8.52.469.092 I slot print_timing: id  0 | task 583 | prompt processing, n_tokens =   7227, progress = 0.98, t =  63.80 s / 113.27 tokens per second
8.57.118.722 I slot print_timing: id  0 | task 583 | prompt processing, n_tokens =   7739, progress = 1.00, t =  64.75 s / 119.52 tokens per second
9.01.930.291 I slot print_timing: id  0 | task 583 | prompt eval time =   69748.74 ms /  7743 tokens (    9.01 ms per token,   111.01 tokens per second)
9.01.930.294 I slot print_timing: id  0 | task 583 |        eval time =    4422.49 ms /    64 tokens (   70.20 ms per token,    14.25 tokens per second)
9.01.930.294 I slot print_timing: id  0 | task 583 |       total time =   74171.23 ms /  7807 tokens
9.01.930.295 I slot print_timing: id  0 | task 583 |    graphs reused =        566
9.01.930.298 I slot print_timing: id  0 | task 583 | draft acceptance = 1.00000 (   47 accepted /    47 generated), mean len =  3.94
9.01.930.669 I slot      release: id  0 | task 583 | stop processing: n_tokens = 23439, truncated = 0
10.02.006.830 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.752 (> 0.100 thold), f_keep = 1.000
10.02.006.911 I slot launch_slot_: id  0 | task 606 | processing task, is_child = 0
10.20.997.925 I slot print_timing: id  0 | task 606 | prompt processing, n_tokens =   2048, progress = 0.82, t =  13.95 s / 146.84 tokens per second
10.40.363.453 I slot print_timing: id  0 | task 606 | prompt processing, n_tokens =   4096, progress = 0.88, t =  33.23 s / 123.25 tokens per second
11.00.040.514 I slot print_timing: id  0 | task 606 | prompt processing, n_tokens =   6144, progress = 0.95, t =  52.82 s / 116.31 tokens per second
11.10.838.852 I slot print_timing: id  0 | task 606 | prompt processing, n_tokens =   7227, progress = 0.98, t =  67.85 s / 106.52 tokens per second
11.15.767.302 I slot print_timing: id  0 | task 606 | prompt processing, n_tokens =   7739, progress = 1.00, t =  68.88 s / 112.35 tokens per second
11.20.779.069 I slot print_timing: id  0 | task 606 | prompt eval time =   74177.89 ms /  7743 tokens (    9.58 ms per token,   104.38 tokens per second)
11.20.779.072 I slot print_timing: id  0 | task 606 |        eval time =    4594.08 ms /    64 tokens (   72.92 ms per token,    13.71 tokens per second)
11.20.779.072 I slot print_timing: id  0 | task 606 |       total time =   78771.97 ms /  7807 tokens
11.20.779.073 I slot print_timing: id  0 | task 606 |    graphs reused =        579
11.20.779.076 I slot print_timing: id  0 | task 606 | draft acceptance = 1.00000 (   47 accepted /    47 generated), mean len =  3.94
11.20.779.558 I slot      release: id  0 | task 606 | stop processing: n_tokens = 31245, truncated = 0
12.20.860.566 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.802 (> 0.100 thold), f_keep = 1.000
12.20.860.647 I slot launch_slot_: id  0 | task 629 | processing task, is_child = 0
12.41.020.291 I slot print_timing: id  0 | task 629 | prompt processing, n_tokens =   2048, progress = 0.86, t =  14.78 s / 138.55 tokens per second
13.01.568.646 I slot print_timing: id  0 | task 629 | prompt processing, n_tokens =   4096, progress = 0.91, t =  35.25 s / 116.20 tokens per second
13.22.460.499 I slot print_timing: id  0 | task 629 | prompt processing, n_tokens =   6144, progress = 0.96, t =  56.05 s / 109.62 tokens per second
13.33.648.404 I slot print_timing: id  0 | task 629 | prompt processing, n_tokens =   7178, progress = 0.99, t =  72.04 s / 99.64 tokens per second
13.38.902.974 I slot print_timing: id  0 | task 629 | prompt processing, n_tokens =   7690, progress = 1.00, t =  72.85 s / 105.56 tokens per second
13.44.134.557 I slot print_timing: id  0 | task 629 | prompt eval time =   78499.30 ms /  7694 tokens (   10.20 ms per token,    98.01 tokens per second)
13.44.134.560 I slot print_timing: id  0 | task 629 |        eval time =    4774.42 ms /    64 tokens (   75.78 ms per token,    13.20 tokens per second)
13.44.134.561 I slot print_timing: id  0 | task 629 |       total time =   83273.72 ms /  7758 tokens
13.44.134.561 I slot print_timing: id  0 | task 629 |    graphs reused =        593
13.44.134.564 I slot print_timing: id  0 | task 629 | draft acceptance = 1.00000 (   47 accepted /    47 generated), mean len =  3.94
13.44.135.171 I slot      release: id  0 | task 629 | stop processing: n_tokens = 39002, truncated = 0
14.44.225.703 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.834 (> 0.100 thold), f_keep = 1.000
14.44.226.004 I slot launch_slot_: id  0 | task 652 | processing task, is_child = 0
15.05.577.505 I slot print_timing: id  0 | task 652 | prompt processing, n_tokens =   2048, progress = 0.88, t =  15.63 s / 131.03 tokens per second
15.27.444.584 I slot print_timing: id  0 | task 652 | prompt processing, n_tokens =   4096, progress = 0.92, t =  37.38 s / 109.58 tokens per second
15.49.756.505 I slot print_timing: id  0 | task 652 | prompt processing, n_tokens =   6144, progress = 0.97, t =  59.58 s / 103.12 tokens per second
16.02.018.410 I slot print_timing: id  0 | task 652 | prompt processing, n_tokens =   7227, progress = 0.99, t =  76.65 s / 94.29 tokens per second
16.07.630.863 I slot print_timing: id  0 | task 652 | prompt processing, n_tokens =   7739, progress = 1.00, t =  77.89 s / 99.36 tokens per second
16.13.075.964 I slot print_timing: id  0 | task 652 | prompt eval time =   83892.57 ms /  7743 tokens (   10.83 ms per token,    92.30 tokens per second)
16.13.075.969 I slot print_timing: id  0 | task 652 |        eval time =    4957.20 ms /    64 tokens (   78.69 ms per token,    12.71 tokens per second)
16.13.075.969 I slot print_timing: id  0 | task 652 |       total time =   88849.77 ms /  7807 tokens
16.13.075.970 I slot print_timing: id  0 | task 652 |    graphs reused =        607
16.13.075.973 I slot print_timing: id  0 | task 652 | draft acceptance = 1.00000 (   47 accepted /    47 generated), mean len =  3.94
16.13.076.714 I slot      release: id  0 | task 652 | stop processing: n_tokens = 46808, truncated = 0
17.13.180.039 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.752 (> 0.100 thold), f_keep = 1.000
17.13.180.115 I slot launch_slot_: id  0 | task 675 | processing task, is_child = 0
17.35.787.304 I slot print_timing: id  0 | task 675 | prompt processing, n_tokens =   2048, progress = 0.78, t =  16.52 s / 123.96 tokens per second
17.58.996.815 I slot print_timing: id  0 | task 675 | prompt processing, n_tokens =   4096, progress = 0.82, t =  39.62 s / 103.38 tokens per second
18.22.656.519 I slot print_timing: id  0 | task 675 | prompt processing, n_tokens =   6144, progress = 0.85, t =  63.15 s / 97.29 tokens per second
18.46.660.951 I slot print_timing: id  0 | task 675 | prompt processing, n_tokens =   8192, progress = 0.88, t =  87.07 s / 94.09 tokens per second
19.10.938.700 I slot print_timing: id  0 | task 675 | prompt processing, n_tokens =  10240, progress = 0.92, t = 111.26 s / 92.04 tokens per second
19.35.533.507 I slot print_timing: id  0 | task 675 | prompt processing, n_tokens =  12288, progress = 0.95, t = 135.77 s / 90.51 tokens per second
20.00.420.654 I slot print_timing: id  0 | task 675 | prompt processing, n_tokens =  14336, progress = 0.98, t = 160.57 s / 89.28 tokens per second
20.08.039.389 I slot print_timing: id  0 | task 675 | prompt processing, n_tokens =  14920, progress = 0.99, t = 173.52 s / 85.98 tokens per second
20.14.255.612 I slot print_timing: id  0 | task 675 | prompt processing, n_tokens =  15432, progress = 1.00, t = 174.95 s / 88.21 tokens per second
20.20.179.690 I slot print_timing: id  0 | task 675 | prompt eval time =  181659.89 ms / 15436 tokens (   11.77 ms per token,    84.97 tokens per second)
20.20.179.694 I slot print_timing: id  0 | task 675 |        eval time =    5339.49 ms /    64 tokens (   84.75 ms per token,    11.80 tokens per second)
20.20.179.695 I slot print_timing: id  0 | task 675 |       total time =  186999.39 ms / 15500 tokens
20.20.179.695 I slot print_timing: id  0 | task 675 |    graphs reused =        621
20.20.179.698 I slot print_timing: id  0 | task 675 | draft acceptance = 1.00000 (   47 accepted /    47 generated), mean len =  3.94
20.20.180.652 I slot      release: id  0 | task 675 | stop processing: n_tokens = 62307, truncated = 0
21.20.293.323 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.801 (> 0.100 thold), f_keep = 1.000
21.20.293.476 I slot launch_slot_: id  0 | task 702 | processing task, is_child = 0
21.45.478.914 I slot print_timing: id  0 | task 702 | prompt processing, n_tokens =   2048, progress = 0.83, t =  18.37 s / 111.47 tokens per second
22.11.339.088 I slot print_timing: id  0 | task 702 | prompt processing, n_tokens =   4096, progress = 0.85, t =  44.08 s / 92.91 tokens per second
22.37.632.956 I slot print_timing: id  0 | task 702 | prompt processing, n_tokens =   6144, progress = 0.88, t =  70.28 s / 87.42 tokens per second
23.04.245.999 I slot print_timing: id  0 | task 702 | prompt processing, n_tokens =   8192, progress = 0.91, t =  96.80 s / 84.63 tokens per second
23.31.153.827 I slot print_timing: id  0 | task 702 | prompt processing, n_tokens =  10240, progress = 0.93, t = 123.63 s / 82.83 tokens per second
23.58.397.600 I slot print_timing: id  0 | task 702 | prompt processing, n_tokens =  12288, progress = 0.96, t = 150.78 s / 81.50 tokens per second
24.25.956.437 I slot print_timing: id  0 | task 702 | prompt processing, n_tokens =  14336, progress = 0.99, t = 178.26 s / 80.42 tokens per second
24.34.359.978 I slot print_timing: id  0 | task 702 | prompt processing, n_tokens =  14920, progress = 0.99, t = 192.60 s / 77.47 tokens per second
24.41.231.585 I slot print_timing: id  0 | task 702 | prompt processing, n_tokens =  15432, progress = 1.00, t = 194.17 s / 79.48 tokens per second
24.47.582.442 I slot print_timing: id  0 | task 702 | prompt eval time =  201554.65 ms / 15436 tokens (   13.06 ms per token,    76.58 tokens per second)
24.47.582.445 I slot print_timing: id  0 | task 702 |        eval time =    5734.13 ms /    64 tokens (   91.02 ms per token,    10.99 tokens per second)
24.47.582.445 I slot print_timing: id  0 | task 702 |       total time =  207288.78 ms / 15500 tokens
24.47.582.446 I slot print_timing: id  0 | task 702 |    graphs reused =        635
24.47.582.469 I slot print_timing: id  0 | task 702 | draft acceptance = 1.00000 (   47 accepted /    47 generated), mean len =  3.94
24.47.583.884 I slot      release: id  0 | task 702 | stop processing: n_tokens = 77806, truncated = 0
25.47.711.046 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.834 (> 0.100 thold), f_keep = 1.000
25.47.711.126 I slot launch_slot_: id  0 | task 729 | processing task, is_child = 0
26.15.484.333 I slot print_timing: id  0 | task 729 | prompt processing, n_tokens =   2048, progress = 0.86, t =  20.22 s / 101.31 tokens per second
26.44.032.519 I slot print_timing: id  0 | task 729 | prompt processing, n_tokens =   4096, progress = 0.88, t =  48.61 s / 84.27 tokens per second
27.12.961.147 I slot print_timing: id  0 | task 729 | prompt processing, n_tokens =   6144, progress = 0.90, t =  77.46 s / 79.32 tokens per second
27.42.192.034 I slot print_timing: id  0 | task 729 | prompt processing, n_tokens =   8192, progress = 0.92, t = 106.61 s / 76.84 tokens per second
28.11.718.487 I slot print_timing: id  0 | task 729 | prompt processing, n_tokens =  10240, progress = 0.94, t = 136.06 s / 75.26 tokens per second
28.41.580.391 I slot print_timing: id  0 | task 729 | prompt processing, n_tokens =  12288, progress = 0.97, t = 165.81 s / 74.11 tokens per second
29.11.844.968 I slot print_timing: id  0 | task 729 | prompt processing, n_tokens =  14336, progress = 0.99, t = 195.98 s / 73.15 tokens per second
29.21.051.757 I slot print_timing: id  0 | task 729 | prompt processing, n_tokens =  14920, progress = 0.99, t = 211.75 s / 70.46 tokens per second
29.28.584.090 I slot print_timing: id  0 | task 729 | prompt processing, n_tokens =  15432, progress = 1.00, t = 213.48 s / 72.29 tokens per second
29.35.474.144 I slot print_timing: id  0 | task 729 | prompt eval time =  221647.01 ms / 15436 tokens (   14.36 ms per token,    69.64 tokens per second)
29.35.474.147 I slot print_timing: id  0 | task 729 |        eval time =    6115.82 ms /    64 tokens (   97.08 ms per token,    10.30 tokens per second)
29.35.474.148 I slot print_timing: id  0 | task 729 |       total time =  227762.83 ms / 15500 tokens
29.35.474.148 I slot print_timing: id  0 | task 729 |    graphs reused =        649
29.35.474.152 I slot print_timing: id  0 | task 729 | draft acceptance = 1.00000 (   47 accepted /    47 generated), mean len =  3.94
29.35.475.668 I slot      release: id  0 | task 729 | stop processing: n_tokens = 93305, truncated = 0
30.35.615.458 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.858 (> 0.100 thold), f_keep = 1.000
30.35.615.555 I slot launch_slot_: id  0 | task 756 | processing task, is_child = 0
31.06.054.505 I slot print_timing: id  0 | task 756 | prompt processing, n_tokens =   2048, progress = 0.88, t =  22.13 s / 92.56 tokens per second
31.37.415.460 I slot print_timing: id  0 | task 756 | prompt processing, n_tokens =   4096, progress = 0.90, t =  53.32 s / 76.82 tokens per second
32.09.260.407 I slot print_timing: id  0 | task 756 | prompt processing, n_tokens =   6144, progress = 0.91, t =  85.05 s / 72.24 tokens per second
32.41.402.112 I slot print_timing: id  0 | task 756 | prompt processing, n_tokens =   8192, progress = 0.93, t = 117.11 s / 69.95 tokens per second
33.13.884.633 I slot print_timing: id  0 | task 756 | prompt processing, n_tokens =  10240, progress = 0.95, t = 149.48 s / 68.50 tokens per second
33.46.767.951 I slot print_timing: id  0 | task 756 | prompt processing, n_tokens =  12288, progress = 0.97, t = 182.28 s / 67.41 tokens per second
34.19.940.378 I slot print_timing: id  0 | task 756 | prompt processing, n_tokens =  14336, progress = 0.99, t = 215.37 s / 66.56 tokens per second
34.30.005.702 I slot print_timing: id  0 | task 756 | prompt processing, n_tokens =  14920, progress = 1.00, t = 232.67 s / 64.13 tokens per second
34.38.170.396 I slot print_timing: id  0 | task 756 | prompt processing, n_tokens =  15432, progress = 1.00, t = 234.57 s / 65.79 tokens per second
34.45.495.150 I slot print_timing: id  0 | task 756 | prompt eval time =  243366.79 ms / 15436 tokens (   15.77 ms per token,    63.43 tokens per second)
34.45.495.153 I slot print_timing: id  0 | task 756 |        eval time =    6512.58 ms /    64 tokens (  103.37 ms per token,     9.67 tokens per second)
34.45.495.153 I slot print_timing: id  0 | task 756 |       total time =  249879.37 ms / 15500 tokens
34.45.495.154 I slot print_timing: id  0 | task 756 |    graphs reused =        662
34.45.495.156 I slot print_timing: id  0 | task 756 | draft acceptance = 1.00000 (   47 accepted /    47 generated), mean len =  3.94
34.45.497.056 I slot      release: id  0 | task 756 | stop processing: n_tokens = 108804, truncated = 0
35.45.647.069 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.876 (> 0.100 thold), f_keep = 1.000
35.45.647.171 I slot launch_slot_: id  0 | task 783 | processing task, is_child = 0
36.18.345.177 I slot print_timing: id  0 | task 783 | prompt processing, n_tokens =   2048, progress = 0.89, t =  23.72 s / 86.34 tokens per second
36.51.958.362 I slot print_timing: id  0 | task 783 | prompt processing, n_tokens =   4096, progress = 0.91, t =  57.20 s / 71.61 tokens per second
37.25.964.681 I slot print_timing: id  0 | task 783 | prompt processing, n_tokens =   6144, progress = 0.93, t =  91.11 s / 67.43 tokens per second
38.00.194.841 I slot print_timing: id  0 | task 783 | prompt processing, n_tokens =   8192, progress = 0.94, t = 125.28 s / 65.39 tokens per second
38.34.706.702 I slot print_timing: id  0 | task 783 | prompt processing, n_tokens =  10240, progress = 0.96, t = 159.70 s / 64.12 tokens per second
